key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
545,"dated velveteen beret (yellow)",0,"dated velveteen berets (yellow)",0,0,1,0,0,"","Dated Velveteen Beret (Yellow)",40435,34,34,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"5, 216, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,4,24,9,0,0,0,0,0,0,0,0,13,5597,0,0,0,0,0,0,0,0,16,32,2,0,0,False,False,True,False,1295,2593,6486,True,True,True,True,True,True,True,1,3377,0,3,0,0,False
546,"dated velveteen beret (green)",0,"dated velveteen berets (green)",0,0,1,0,0,"","Dated Velveteen Beret (Green)",40436,34,34,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"5, 217, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,4,24,9,0,0,0,0,0,0,0,0,13,5597,0,0,0,0,0,0,0,0,16,32,2,0,0,False,False,True,False,1295,2593,6486,True,True,True,True,True,True,True,1,3376,0,3,0,0,False
547,"pair of dated iron preserves (red)",0,"pairs of dated iron preserves (red)",0,0,1,0,0,"","Dated Iron Preserves (Red)",40913,35,35,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"21, 64, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,4,24,8,0,0,0,0,0,0,0,0,11,5597,0,0,0,0,0,0,0,0,17,34,2,0,0,False,False,True,False,1549,3099,7749,True,True,True,True,True,True,True,1,3480,0,3,0,0,False
548,"pair of dated iron preserves (green)",0,"pairs of dated iron preserves (green)",0,0,1,0,0,"","Dated Iron Preserves (Green)",40914,35,35,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"21, 65, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,4,24,8,0,0,0,0,0,0,0,0,11,5597,0,0,0,0,0,0,0,0,17,34,2,0,0,False,False,True,False,1549,3099,7749,True,True,True,True,True,True,True,1,3479,0,3,0,0,False
549,"dated iron sallet",0,"dated iron sallets",0,0,1,0,0,"","Dated Iron Sallet",40022,35,35,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"14, 83, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,4,24,8,0,0,0,0,0,0,0,0,10,5597,0,0,0,0,0,0,0,0,17,34,2,0,0,False,False,True,False,1701,3402,8505,True,True,True,True,True,True,True,1,3478,0,3,0,0,False
550,"dated velveteen hat",0,"dated velveteen hats",0,0,1,0,0,"","Dated Velveteen Hat",40424,36,36,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"7, 130, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,8,0,0,0,0,0,0,0,0,13,5597,0,0,0,0,0,0,0,0,17,35,2,0,0,False,False,True,False,1423,2850,7129,True,True,True,True,True,True,True,1,3580,0,3,0,0,False
551,"dated velveteen hat (black)",0,"dated velveteen hats (black)",0,0,1,0,0,"","Dated Velveteen Hat (Black)",40425,36,36,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"7, 131, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,8,0,0,0,0,0,0,0,0,13,5597,0,0,0,0,0,0,0,0,17,35,2,0,0,False,False,True,False,1423,2850,7129,True,True,True,True,True,True,True,1,3579,0,3,0,0,False
552,"dated velveteen hat (red)",0,"dated velveteen hats (red)",0,0,1,0,0,"","Dated Velveteen Hat (Red)",40426,36,36,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"7, 132, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,8,0,0,0,0,0,0,0,0,13,5597,0,0,0,0,0,0,0,0,17,35,2,0,0,False,False,True,False,1423,2850,7129,True,True,True,True,True,True,True,1,3578,0,3,0,0,False
553,"dated velveteen hat (yellow)",0,"dated velveteen hats (yellow)",0,0,1,0,0,"","Dated Velveteen Hat (Yellow)",40427,36,36,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"7, 133, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,8,0,0,0,0,0,0,0,0,13,5597,0,0,0,0,0,0,0,0,17,35,2,0,0,False,False,True,False,1423,2850,7129,True,True,True,True,True,True,True,1,3577,0,3,0,0,False
554,"dated velveteen hat (green)",0,"dated velveteen hats (green)",0,0,1,0,0,"","Dated Velveteen Hat (Green)",40428,36,36,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"7, 134, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,8,0,0,0,0,0,0,0,0,13,5597,0,0,0,0,0,0,0,0,17,35,2,0,0,False,False,True,False,1423,2850,7129,True,True,True,True,True,True,True,1,3576,0,3,0,0,False
555,"pair of dated silver magnifiers (green)",0,"pairs of dated silver magnifiers (green)",0,0,1,0,0,"","Dated Silver Magnifiers (Green)",40920,36,36,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"20, 36, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,8,0,0,0,0,0,0,0,0,11,5597,0,0,0,0,0,0,0,0,17,35,2,0,0,False,False,True,False,1621,3245,8119,True,True,True,True,True,True,True,1,3575,0,3,0,0,False
556,"dated yew half mask",0,"dated yew halfmasks",0,0,1,0,0,"","Dated Yew Halfmask",40806,37,37,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"19, 13, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,9,0,0,0,0,0,0,0,0,8,5597,0,0,0,0,0,0,0,0,18,36,2,0,0,False,False,True,False,1118,2237,5596,True,True,True,True,True,True,True,1,3680,0,3,0,0,False
557,"dated iron chain coif",0,"dated iron chain coifs",0,0,1,0,0,"","Dated Iron Chain Coif",40025,37,37,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"15, 115, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,9,0,0,0,0,0,0,0,0,10,5597,0,0,0,0,0,0,0,0,18,36,2,0,0,False,False,True,False,2237,4475,11192,True,True,True,True,True,True,True,1,3679,0,3,0,0,False
558,"dated bronze celata",0,"dated bronze celatae",0,0,1,0,0,"","Dated Bronze Celata",40001,38,38,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"3, 1, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,4,24,9,0,0,0,0,0,0,0,0,10,5597,0,0,0,0,0,0,0,0,19,37,2,0,0,False,False,True,False,2729,5459,13653,True,True,True,True,True,True,True,1,3780,0,3,0,0,False
559,"dated velveteen turban",0,"dated velveteen turbans",0,0,1,0,0,"","Dated Velveteen Turban",40231,38,38,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"10, 169, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,4,24,9,0,0,0,0,0,0,0,0,13,5597,0,0,0,0,0,0,0,0,19,37,2,0,0,False,False,True,False,1559,3119,7801,True,True,True,True,True,True,True,1,3779,0,3,0,0,False
560,"dated velveteen turban (black)",0,"dated velveteen turbans (black)",0,0,1,0,0,"","Dated Velveteen Turban (Black)",40232,38,38,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"10, 170, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,4,24,9,0,0,0,0,0,0,0,0,13,5597,0,0,0,0,0,0,0,0,19,37,2,0,0,False,False,True,False,1559,3119,7801,True,True,True,True,True,True,True,1,3778,0,3,0,0,False
561,"dated velveteen turban (red)",0,"dated velveteen turbans (red)",0,0,1,0,0,"","Dated Velveteen Turban (Red)",40233,38,38,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"10, 171, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,4,24,9,0,0,0,0,0,0,0,0,13,5597,0,0,0,0,0,0,0,0,19,37,2,0,0,False,False,True,False,1559,3119,7801,True,True,True,True,True,True,True,1,3777,0,3,0,0,False
562,"dated velveteen turban (yellow)",0,"dated velveteen turbans (yellow)",0,0,1,0,0,"","Dated Velveteen Turban (Yellow)",40234,38,38,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"10, 172, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,4,24,9,0,0,0,0,0,0,0,0,13,5597,0,0,0,0,0,0,0,0,19,37,2,0,0,False,False,True,False,1559,3119,7801,True,True,True,True,True,True,True,1,3776,0,3,0,0,False
563,"dated velveteen turban (green)",0,"dated velveteen turbans (green)",0,0,1,0,0,"","Dated Velveteen Turban (Green)",40235,38,38,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"10, 173, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,4,24,9,0,0,0,0,0,0,0,0,13,5597,0,0,0,0,0,0,0,0,19,37,2,0,0,False,False,True,False,1559,3119,7801,True,True,True,True,True,True,True,1,3775,0,3,0,0,False
564,"dated bowman's hat",0,"dated bowman's hats",0,0,1,0,0,"","Dated Bowman's Hat",40456,39,39,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"9, 215, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,12,5597,0,0,0,0,0,0,0,0,19,38,2,0,0,False,False,True,False,2034,4072,10187,True,True,True,True,True,True,True,1,3873,0,3,0,0,False
565,"dated bowman's hat (black)",0,"dated bowman's hats (black)",0,0,1,0,0,"","Dated Bowman's Hat (Black)",40457,39,39,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"9, 216, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,12,5597,0,0,0,0,0,0,0,0,19,38,2,0,0,False,False,True,False,2034,4072,10187,True,True,True,True,True,True,True,1,3872,0,3,0,0,False
566,"dated bowman's hat (red)",0,"dated bowman's hats (red)",0,0,1,0,0,"","Dated Bowman's Hat (Red)",40458,39,39,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"9, 217, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,12,5597,0,0,0,0,0,0,0,0,19,38,2,0,0,False,False,True,False,2034,4072,10187,True,True,True,True,True,True,True,1,3871,0,3,0,0,False
567,"dated bowman's hat (yellow)",0,"dated bowman's hats (yellow)",0,0,1,0,0,"","Dated Bowman's Hat (Yellow)",40459,39,39,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"9, 218, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,12,5597,0,0,0,0,0,0,0,0,19,38,2,0,0,False,False,True,False,2034,4072,10187,True,True,True,True,True,True,True,1,3870,0,3,0,0,False
568,"dated bowman's hat (green)",0,"dated bowman's hats (green)",0,0,1,0,0,"","Dated Bowman's Hat (Green)",40460,39,39,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"9, 219, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,12,5597,0,0,0,0,0,0,0,0,19,38,2,0,0,False,False,True,False,2034,4072,10187,True,True,True,True,True,True,True,1,3869,0,3,0,0,False
569,"dated toadskin pot helm (sunstone)",0,"dated toadskin pot helms (sunstone)",0,0,1,0,0,"","Dated Toadskin Pot Helm (Sunstone)",40069,39,39,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"13, 118, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,12,5597,0,0,0,0,0,0,0,0,19,38,2,0,0,False,False,True,False,2215,4434,11092,True,True,True,True,True,True,True,1,3879,0,3,0,0,False
570,"dated toadskin pot helm (lapis lazuli)",0,"dated toadskin pot helms (lapis lazuli)",0,0,1,0,0,"","Dated Toadskin Pot Helm (Lapis Lazuli)",40074,39,39,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"13, 119, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,12,5597,0,0,0,0,0,0,0,0,19,38,2,0,0,False,False,True,False,2215,4434,11092,True,True,True,True,True,True,True,1,3874,0,3,0,0,False
571,"dated toadskin pot helm (sphene)",0,"dated toadskin pot helms (sphene)",0,0,1,0,0,"","Dated Toadskin Pot Helm (Sphene)",40070,39,39,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"13, 120, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,12,5597,0,0,0,0,0,0,0,0,19,38,2,0,0,False,False,True,False,2215,4434,11092,True,True,True,True,True,True,True,1,3876,0,3,0,0,False
572,"dated toadskin pot helm (malachite)",0,"dated toadskin pot helms (malachite)",0,0,1,0,0,"","Dated Toadskin Pot Helm (Malachite)",40073,39,39,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"13, 121, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,12,5597,0,0,0,0,0,0,0,0,19,38,2,0,0,False,False,True,False,2215,4434,11092,True,True,True,True,True,True,True,1,3877,0,3,0,0,False
573,"dated toadskin pot helm (fluorite)",0,"dated toadskin pot helms (fluorite)",0,0,1,0,0,"","Dated Toadskin Pot Helm (Fluorite)",40072,39,39,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"13, 122, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,12,5597,0,0,0,0,0,0,0,0,19,38,2,0,0,False,False,True,False,2215,4434,11092,True,True,True,True,True,True,True,1,3875,0,3,0,0,False
574,"dated toadskin pot helm (danburite)",0,"dated toadskin pot helms (danburite)",0,0,1,0,0,"","Dated Toadskin Pot Helm (Danburite)",40071,39,39,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"13, 123, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,12,5597,0,0,0,0,0,0,0,0,19,38,2,0,0,False,False,True,False,2215,4434,11092,True,True,True,True,True,True,True,1,3878,0,3,0,0,False
575,"dated velveteen sugarloaf hat (black)",0,"dated velveteen sugarloaf hats (black)",0,0,1,0,0,"","Dated Velveteen Sugarloaf Hat (Black)",40467,40,40,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"18, 7, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,13,5597,0,0,0,0,0,0,0,0,20,39,2,0,0,False,False,True,False,1701,3402,8505,True,True,True,True,True,True,True,1,3980,0,3,0,0,False
576,"dated velveteen sugarloaf hat (red)",0,"dated velveteen sugarloaf hats (red)",0,0,1,0,0,"","Dated Velveteen Sugarloaf Hat (Red)",40468,40,40,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"18, 8, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,13,5597,0,0,0,0,0,0,0,0,20,39,2,0,0,False,False,True,False,1701,3402,8505,True,True,True,True,True,True,True,1,3979,0,3,0,0,False
577,"dated velveteen sugarloaf hat (green)",0,"dated velveteen sugarloaf hats (green)",0,0,1,0,0,"","Dated Velveteen Sugarloaf Hat (Green)",40469,40,40,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"18, 9, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,13,5597,0,0,0,0,0,0,0,0,20,39,2,0,0,False,False,True,False,1701,3402,8505,True,True,True,True,True,True,True,1,3978,0,3,0,0,False
578,"dated velveteen wedge cap",0,"dated velveteen wedge caps",0,0,1,0,0,"","Dated Velveteen Wedge Cap",40492,40,40,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"38, 113, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,13,5597,0,0,0,0,0,0,0,0,20,39,2,0,0,False,False,True,False,1701,3402,8505,True,True,True,True,True,True,True,1,3977,0,3,0,0,False
579,"dated velveteen wedge cap (black)",0,"dated velveteen wedge caps (black)",0,0,1,0,0,"","Dated Velveteen Wedge Cap (Black)",40493,40,40,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"38, 114, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,13,5597,0,0,0,0,0,0,0,0,20,39,2,0,0,False,False,True,False,1701,3402,8505,True,True,True,True,True,True,True,1,3976,0,3,0,0,False
580,"dated velveteen wedge cap (red)",0,"dated velveteen wedge caps (red)",0,0,1,0,0,"","Dated Velveteen Wedge Cap (Red)",40494,40,40,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"38, 115, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,13,5597,0,0,0,0,0,0,0,0,20,39,2,0,0,False,False,True,False,1701,3402,8505,True,True,True,True,True,True,True,1,3975,0,3,0,0,False
581,"dated velveteen wedge cap (yellow)",0,"dated velveteen wedge caps (yellow)",0,0,1,0,0,"","Dated Velveteen Wedge Cap (Yellow)",40495,40,40,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"38, 116, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,13,5597,0,0,0,0,0,0,0,0,20,39,2,0,0,False,False,True,False,1701,3402,8505,True,True,True,True,True,True,True,1,3974,0,3,0,0,False
582,"dated velveteen wedge cap (green)",0,"dated velveteen wedge caps (green)",0,0,1,0,0,"","Dated Velveteen Wedge Cap (Green)",40496,40,40,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"38, 117, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,13,5597,0,0,0,0,0,0,0,0,20,39,2,0,0,False,False,True,False,1701,3402,8505,True,True,True,True,True,True,True,1,3973,0,3,0,0,False
583,"dated darksilver circlet (garnet)",0,"dated darksilver circlets (garnet)",0,0,1,0,0,"","Dated Darksilver Circlet (Garnet)",40719,42,42,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"11, 121, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,11,0,0,0,0,0,0,0,0,11,5598,0,0,0,0,0,0,0,0,21,42,2,0,0,False,False,True,False,2514,5028,12574,True,True,True,True,True,True,True,1,4179,0,3,0,0,False
584,"dated darksilver circlet (aquamarine)",0,"dated darksilver circlets (aquamarine)",0,0,1,0,0,"","Dated Darksilver Circlet (Aquamarine)",40720,42,42,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"11, 122, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,11,0,0,0,0,0,0,0,0,11,5598,0,0,0,0,0,0,0,0,21,42,2,0,0,False,False,True,False,2514,5028,12574,True,True,True,True,True,True,True,1,4174,0,3,0,0,False
585,"dated darksilver circlet (heliodor)",0,"dated darksilver circlets (heliodor)",0,0,1,0,0,"","Dated Darksilver Circlet (Heliodor)",40721,42,42,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"11, 123, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,11,0,0,0,0,0,0,0,0,11,5598,0,0,0,0,0,0,0,0,21,42,2,0,0,False,False,True,False,2514,5028,12574,True,True,True,True,True,True,True,1,4176,0,3,0,0,False
586,"dated darksilver circlet (peridot)",0,"dated darksilver circlets (peridot)",0,0,1,0,0,"","Dated Darksilver Circlet (Peridot)",40722,42,42,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"11, 124, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,11,0,0,0,0,0,0,0,0,11,5598,0,0,0,0,0,0,0,0,21,42,2,0,0,False,False,True,False,2514,5028,12574,True,True,True,True,True,True,True,1,4177,0,3,0,0,False
587,"dated darksilver circlet (amethyst)",0,"dated darksilver circlets (amethyst)",0,0,1,0,0,"","Dated Darksilver Circlet (Amethyst)",40723,42,42,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"11, 125, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,11,0,0,0,0,0,0,0,0,11,5598,0,0,0,0,0,0,0,0,21,42,2,0,0,False,False,True,False,2514,5028,12574,True,True,True,True,True,True,True,1,4175,0,3,0,0,False
588,"dated darksilver circlet (goshenite)",0,"dated darksilver circlets (goshenite)",0,0,1,0,0,"","Dated Darksilver Circlet (Goshenite)",40724,42,42,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"11, 126, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,11,0,0,0,0,0,0,0,0,11,5598,0,0,0,0,0,0,0,0,21,42,2,0,0,False,False,True,False,2514,5028,12574,True,True,True,True,True,True,True,1,4178,0,3,0,0,False
589,"dated walnut mask",0,"dated walnut masks",0,0,1,0,0,"","Dated Walnut Mask",40809,42,42,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"19, 16, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,11,0,0,0,0,0,0,0,0,8,5598,0,0,0,0,0,0,0,0,21,42,2,0,0,False,False,True,False,1385,2770,6928,True,True,True,True,True,True,True,1,4180,0,3,0,0,False
590,"dated visored barbut",0,"dated visored barbuts",0,0,1,0,0,"","Dated Visored Barbut",40011,43,43,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"8, 127, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,22,44,2,0,0,False,False,True,False,2884,5768,14424,True,True,True,True,True,True,True,1,4280,0,3,0,0,False
591,"dated chef's hat",0,"dated chef's hats",0,0,1,0,0,"","Dated Chef's Hat",40479,43,43,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"30, 39, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,22,44,2,0,0,False,False,True,False,1922,3845,9616,True,True,True,True,True,True,True,1,4279,0,3,0,0,False
592,"dated chef's hat (black)",0,"dated chef's hats (black)",0,0,1,0,0,"","Dated Chef's Hat (Black)",40480,43,43,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"30, 40, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,22,44,2,0,0,False,False,True,False,1922,3845,9616,True,True,True,True,True,True,True,1,4278,0,3,0,0,False
593,"dated chef's hat (red)",0,"dated chef's hats (red)",0,0,1,0,0,"","Dated Chef's Hat (Red)",40481,43,43,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"30, 41, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,22,44,2,0,0,False,False,True,False,1922,3845,9616,True,True,True,True,True,True,True,1,4277,0,3,0,0,False
594,"dated chef's hat (yellow)",0,"dated chef's hats (yellow)",0,0,1,0,0,"","Dated Chef's Hat (Yellow)",40482,43,43,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"30, 42, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,22,44,2,0,0,False,False,True,False,1922,3845,9616,True,True,True,True,True,True,True,1,4276,0,3,0,0,False
595,"dated chef's hat (green)",0,"dated chef's hats (green)",0,0,1,0,0,"","Dated Chef's Hat (Green)",40483,43,43,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"30, 43, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,5,24,10,0,0,0,0,0,0,0,0,13,5598,0,0,0,0,0,0,0,0,22,44,2,0,0,False,False,True,False,1922,3845,9616,True,True,True,True,True,True,True,1,4275,0,3,0,0,False
596,"dated iron assault sallet",0,"dated iron assault sallets",0,0,1,0,0,"","Dated Iron Assault Sallet",40022,45,45,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"14, 86, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,6,24,11,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,23,47,2,0,0,False,False,True,False,2598,5197,12993,True,True,True,True,True,True,True,1,4480,0,3,0,0,False
597,"dated cavalry chain coif",0,"dated cavalry chain coifs",0,0,1,0,0,"","Dated Cavalry Chain Coif",40026,47,47,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"15, 116, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,6,24,12,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,25,50,2,0,0,False,False,True,False,3360,6720,16805,True,True,True,True,True,True,True,1,4673,0,3,0,0,False
598,"dated cavalry chain coif (red)",0,"dated cavalry chain coifs (red)",0,0,1,0,0,"","Dated Cavalry Chain Coif (Red)",40066,47,47,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"15, 117, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,6,24,12,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,25,50,2,0,0,False,False,True,False,3360,6720,16805,True,True,True,True,True,True,True,1,4672,0,3,0,0,False
599,"dated cavalry chain coif (black)",0,"dated cavalry chain coifs (black)",0,0,1,0,0,"","Dated Cavalry Chain Coif (Black)",40068,47,47,0,1,4,0,34,0,1,True,True,False,False,1,0,False,3,"15, 118, 0, 0","0, 0, 0, 0",0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,6,24,12,0,0,0,0,0,0,0,0,10,5598,0,0,0,0,0,0,0,0,25,50,2,0,0,False,False,True,False,3360,6720,16805,True,True,True,True,True,True,True,1,4671,0,3,0,0,False
